school_name,test_id,enrollment,charter,f_percent,fr_percent,student_teacher_ratio,student_admin_ratio,avg_exp,avg_yrs_district,susp_per_enrollment,district_budget_per_student,percent_met_and_above
Don Juan Avila Middle,math,1225,False,0.095,0.127,26.06382978723404,612.5,16,14,0.0,4497.252292958168,0.6704084967320261
Dorothy Mcelhinney Middle,ela,1310,False,0.184,0.266,26.11642743221691,1297.029702970297,10,7,0.0,4512.3003093099705,0.6517691723614276
Dorothy Mcelhinney Middle,math,1310,False,0.184,0.266,26.11642743221691,1297.029702970297,10,7,0.0,4512.3003093099705,0.519017517136329
Doty Middle,ela,1395,False,0.451,0.611,23.211314475873543,697.5,15,15,0.043010752688172046,6032.327291712655,0.47993040293040296
Doty Middle,math,1395,False,0.451,0.611,23.211314475873543,697.5,15,15,0.043010752688172046,6032.327291712655,0.3017006554989075
Douglas Macarthur Fundamental Intermediate,ela,1230,False,0.863,0.8809999999999999,26.73913043478261,410.0,20,18,0,5489.975345472109,0.4900862068965517
Douglas Macarthur Fundamental Intermediate,math,1230,False,0.863,0.8809999999999999,26.73913043478261,410.0,20,18,0,5489.975345472109,0.36986042692939247
Downtown Charter Academy,ela,263,True,0.6729999999999999,0.867,23.90909090909091,,3,2,0.0,4715.8310267220695,0.751526717557252
Downtown Charter Academy,math,263,True,0.6729999999999999,0.867,23.90909090909091,,3,2,0.0,4715.8310267220695,0.8495610687022902
Downtown College Preparatory Middle,ela,214,True,0.682,0.86,22.76595744680851,107.0,4,2,0.056074766355140186,4769.21579158193,0.339950495049505
Downtown College Preparatory Middle,math,214,True,0.682,0.86,22.76595744680851,107.0,4,2,0.056074766355140186,4769.21579158193,0.18197044334975368
Dr. Julian Nava Learning Academies-School Of Arts ,ela,502,False,0.884,0.948,10.91304347826087,502.0,9,9,0.0,5587.211817288847,0.21088957055214724
Dr. Julian Nava Learning Academies-School Of Arts ,math,502,False,0.884,0.948,10.91304347826087,502.0,9,9,0.0,5587.211817288847,0.09825955734406439
Dr. Julian Nava Learning Academies-School Of Busin,ela,502,False,0.902,0.94,11.952380952380953,502.0,10,10,0.0,5587.211817288847,0.23884928716904277
Dr. Julian Nava Learning Academies-School Of Busin,math,502,False,0.902,0.94,11.952380952380953,502.0,10,10,0.0,5587.211817288847,0.13008016032064126
Durham Intermediate,ela,258,False,0.26,0.349,12.403846153846153,258.0,21,15,0.08139534883720931,14612.87298067141,0.4316468253968254
Durham Intermediate,math,258,False,0.26,0.349,12.403846153846153,258.0,21,15,0.08139534883720931,14612.87298067141,0.37187747035573127
E. A. Hall Middle,ela,664,False,0.8640000000000001,0.9309999999999999,23.714285714285715,110.66666666666667,10,9,0.03614457831325301,5395.03776554977,0.12709339774557168
E. A. Hall Middle,math,664,False,0.8640000000000001,0.9309999999999999,23.714285714285715,110.66666666666667,10,9,0.03614457831325301,5395.03776554977,0.09130016051364365
E. O. Green Junior High,ela,1176,False,0.579,0.6809999999999999,22.54169062679701,294.0,16,12,0.06037414965986394,5986.148369590916,0.31189878892733564
E. O. Green Junior High,math,1176,False,0.579,0.6809999999999999,22.54169062679701,294.0,16,12,0.06037414965986394,5986.148369590916,0.17810996563573883
Eagle Peak Middle,ela,460,False,0.607,0.735,19.166666666666668,230.0,7,6,0.3108695652173913,5027.851918292116,0.29137813211845104
Eagle Peak Middle,math,460,False,0.607,0.735,19.166666666666668,230.0,7,6,0.3108695652173913,5027.851918292116,0.1710730593607306
Earle E. Williams Middle,ela,1081,False,0.389,0.502,20.266216722909636,540.5,16,15,0.21646623496762257,4562.437130283795,0.41836832061068707
Earle E. Williams Middle,math,1081,False,0.389,0.502,20.266216722909636,540.5,16,15,0.21646623496762257,4562.437130283795,0.29155470249520155
Earlimart Middle,ela,639,False,0.8640000000000001,0.9390000000000001,19.96875,319.5,11,8,0.0,6149.517526772053,0.2512622149837134
Earlimart Middle,math,639,False,0.8640000000000001,0.9390000000000001,19.96875,319.5,11,8,0.0,6149.517526772053,0.13828478964401295
East Avenue Middle,ela,621,False,0.253,0.28800000000000003,25.172274017024726,310.5,15,10,0.07085346215780998,11964.414951608302,0.5588263665594856
East Avenue Middle,math,621,False,0.253,0.28800000000000003,25.172274017024726,310.5,15,10,0.07085346215780998,11964.414951608302,0.39016935483870974
East Whittier Middle,ela,1259,False,0.39899999999999997,0.526,27.489082969432317,419.6666666666667,12,12,0.03891977760127085,4988.092992914183,0.5899599037690457
East Whittier Middle,math,1259,False,0.39899999999999997,0.526,27.489082969432317,419.6666666666667,12,12,0.03891977760127085,4988.092992914183,0.36
Eastmont Intermediate,ela,884,False,0.818,0.917,28.516129032258064,442.0,16,14,0.09049773755656108,5624.122105709142,0.29177714285714285
Eastmont Intermediate,math,884,False,0.818,0.917,28.516129032258064,442.0,16,14,0.09049773755656108,5624.122105709142,0.1395271867612293
Edendale Middle,ela,659,False,0.731,0.8320000000000001,20.434108527131784,329.5,8,7,0.16084977238239756,4765.019888006691,0.20197492163009406
Edendale Middle,math,659,False,0.731,0.8320000000000001,20.434108527131784,329.5,8,7,0.16084977238239756,4765.019888006691,0.10942700156985873
Edgewood Middle,ela,568,False,0.5489999999999999,0.754,19.13102054563826,284.0,13,10,0.0,3836.322674299881,0.4513709677419355
Edgewood Middle,math,568,False,0.5489999999999999,0.754,19.13102054563826,284.0,13,10,0.0,3836.322674299881,0.29998207885304656
Edison Middle,ela,480,False,0.84,0.9520000000000001,20.0,200.0,13,11,0.175,5966.069739292364,0.34787393162393165
Edison Middle,math,480,False,0.84,0.9520000000000001,20.0,200.0,13,11,0.175,5966.069739292364,0.19844017094017094
Edna Brewer Middle,ela,817,False,0.545,0.625,20.63131313131313,215.0,7,6,0.0,4715.8310267220695,0.528296488946684
Edna Brewer Middle,math,817,False,0.545,0.625,20.63131313131313,215.0,7,6,0.0,4715.8310267220695,0.39023437499999997
Edna Hill Middle,ela,937,False,0.282,0.34299999999999997,21.604795941895322,312.3333333333333,13,9,0.07577374599786553,4992.368155184253,0.548470588235294
Edna Hill Middle,math,937,False,0.282,0.34299999999999997,21.604795941895322,312.3333333333333,13,9,0.07577374599786553,4992.368155184253,0.49164882226980733
Edward J. Richardson Middle,ela,696,False,0.115,0.152,26.077182465342823,233.55704697986576,12,10,0.0,4517.027265229226,0.7430808823529411
Edward J. Richardson Middle,math,696,False,0.115,0.152,26.077182465342823,233.55704697986576,12,10,0.0,4517.027265229226,0.6601822157434403
Edwin Markham Middle,ela,830,False,0.8390000000000001,0.875,14.821428571428571,166.0,13,13,0.08674698795180723,5587.211817288847,0.2714217804667243
Edwin Markham Middle,math,830,False,0.8390000000000001,0.875,14.821428571428571,166.0,13,13,0.08674698795180723,5587.211817288847,0.19884350816852966
Eje Middle Academy,ela,182,True,0.731,0.83,14.56,182.0,3,2,0.0,4745.384207870229,0.6793611111111111
Eje Middle Academy,math,182,True,0.731,0.83,14.56,182.0,3,2,0.0,4745.384207870229,0.46151933701657455
El Cerrito Middle,ela,1309,False,0.213,0.295,27.1858774662513,654.5,13,11,0.026737967914438502,5026.825883157777,0.6198369132856006
