school_name,test_id,enrollment,charter,f_percent,fr_percent,student_teacher_ratio,student_admin_ratio,avg_exp,avg_yrs_district,dropouts_per_enrollment,susp_per_enrollment,district_budget_per_student,percent_met_and_above
Crestwood Street Elementary,math,421,False,0.457,0.584,19.136363636363637,421.0,26,25,0,0,5587.211817288847,0.31017587939698493
Crocker Highlands Elementary,ela,450,False,0.08,0.084,20.930232558139537,450.0,13,10,0,0,4715.8310267220695,0.7786815920398009
Crocker Highlands Elementary,math,450,False,0.08,0.084,20.930232558139537,450.0,13,10,0,0,4715.8310267220695,0.6896766169154229
Crocker/Riverside Elementary,ela,634,False,0.156,0.20800000000000002,25.258964143426294,634.0,17,17,0,0.0,5210.598629677855,0.7112898936170212
Crocker/Riverside Elementary,math,634,False,0.156,0.20800000000000002,25.258964143426294,634.0,17,17,0,0.0,5210.598629677855,0.716462765957447
Crossroads Elementary,ela,844,False,0.308,0.429,23.444444444444443,422.0,11,10,0,0.0,4280.553450023573,0.4376888888888889
Crossroads Elementary,math,844,False,0.308,0.429,23.444444444444443,422.0,11,10,0,0.0,4280.553450023573,0.3478713968957871
Crowell Elementary,ela,712,False,0.7120000000000001,0.8270000000000001,18.761528326745715,356.0,12,10,0,0.0351123595505618,4630.296750408061,0.24946666666666667
Crowell Elementary,math,712,False,0.7120000000000001,0.8270000000000001,18.761528326745715,356.0,12,10,0,0.0351123595505618,4630.296750408061,0.16216577540106952
Crowley Elementary,ela,653,False,0.7040000000000001,0.711,24.185185185185187,229.92957746478874,14,11,0,0.0,5035.766665382182,0.2215546218487395
Crowley Elementary,math,653,False,0.7040000000000001,0.711,24.185185185185187,229.92957746478874,14,11,0,0.0,5035.766665382182,0.12990196078431374
Crown Point Elementary,ela,400,False,0.506,0.627,21.50537634408602,400.0,17,14,0,0.0,-5090.988202698735,0.5600274725274725
Crown Point Elementary,math,400,False,0.506,0.627,21.50537634408602,400.0,17,14,0,0.0,-5090.988202698735,0.46986338797814214
Crown Valley Elementary,ela,289,False,0.27899999999999997,0.287,15.462814339218832,289.0,17,15,0,0.0,4497.252292958168,0.4378571428571429
Crown Valley Elementary,math,289,False,0.27899999999999997,0.287,15.462814339218832,289.0,17,15,0,0.0,4497.252292958168,0.289
Crowne Hill Elementary,ela,613,False,0.212,0.235,22.703703703703702,306.5,18,12,0,0,4552.128680157356,0.6883976261127597
Crowne Hill Elementary,math,613,False,0.212,0.235,22.703703703703702,306.5,18,12,0,0,4552.128680157356,0.5707352941176471
Cubberley Elementary,ela,154,False,0.44,0.62,22.0,154.0,20,20,0,0.0,-5090.988202698735,0.6428767123287671
Cubberley Elementary,math,154,False,0.44,0.62,22.0,154.0,20,20,0,0.0,-5090.988202698735,0.4913013698630137
Cucamonga Elementary,ela,553,False,0.665,0.777,18.433333333333334,553.0,14,11,0,0.0,6278.913683183767,0.4304618473895582
Cucamonga Elementary,math,553,False,0.665,0.777,18.433333333333334,553.0,14,11,0,0.0,6278.913683183767,0.18040160642570283
Cullen Elementary,ela,690,False,0.152,0.21,19.524617996604412,345.0,16,13,0,0.0,4961.375905087417,0.6686158192090396
Cullen Elementary,math,690,False,0.152,0.21,19.524617996604412,345.0,16,13,0,0.0,4961.375905087417,0.6398870056497176
Culverdale Elementary,ela,748,False,0.298,0.371,22.666666666666668,748.0,13,11,0,0.017379679144385027,4872.906773415019,0.5485
Culverdale Elementary,math,748,False,0.298,0.371,22.666666666666668,748.0,13,11,0,0.017379679144385027,4872.906773415019,0.5477262180974478
Cumberland Elementary,ela,745,False,0.042,0.057999999999999996,21.873165002935995,372.5,7,6,0,0,5758.131010542166,0.789969512195122
Cumberland Elementary,math,745,False,0.042,0.057999999999999996,21.873165002935995,372.5,7,6,0,0,5758.131010542166,0.878030303030303
Cummings Valley Elementary,ela,554,False,0.27399999999999997,0.349,22.16,554.0,16,13,0,0.061371841155234655,4301.904636105863,0.4709215017064847
Cummings Valley Elementary,math,554,False,0.27399999999999997,0.349,22.16,554.0,16,13,0,0.061371841155234655,4301.904636105863,0.3791808873720136
Cunningham Elementary,ela,750,False,0.7559999999999999,0.889,22.058823529411764,375.0,14,11,0,0.04533333333333334,4630.296750408061,0.2420044543429844
Cunningham Elementary,math,750,False,0.7559999999999999,0.889,22.058823529411764,375.0,14,11,0,0.04533333333333334,4630.296750408061,0.19317073170731708
Curie Elementary,ela,587,False,0.12300000000000001,0.142,23.48,587.0,18,16,0,0.0,-5090.988202698735,0.8482103321033211
Curie Elementary,math,587,False,0.12300000000000001,0.142,23.48,587.0,18,16,0,0.0,-5090.988202698735,0.8096715328467154
Curtner Elementary,ela,730,False,0.145,0.198,25.17241379310345,365.0,8,7,0,0.0,5690.661526576619,0.8118055555555556
Curtner Elementary,math,730,False,0.145,0.198,25.17241379310345,365.0,8,7,0,0.0,5690.661526576619,0.7382456140350877
Cutler Elementary,ela,703,False,0.879,0.9470000000000001,20.676470588235293,351.5,12,11,0,0.0,5766.849833943839,0.2481292517006803
Cutler Elementary,math,703,False,0.879,0.9470000000000001,20.676470588235293,351.5,12,11,0,0.0,5766.849833943839,0.23939597315436242
Cutten Elementary,ela,329,False,0.292,0.41600000000000004,23.169014084507044,,14,11,0,0.0,5400.709090909091,0.4726006191950465
Cutten Elementary,math,329,False,0.292,0.41600000000000004,23.169014084507044,,14,11,0,0.0,5400.709090909091,0.39959752321981423
Cypress Elementary,ela,343,False,0.076,0.111,21.4375,343.0,17,17,0,0.0,5157.545558998188,0.30193146417445477
Cypress Elementary,math,343,False,0.076,0.111,21.4375,343.0,17,17,0,0.0,5157.545558998188,0.23591640866873073
Cypress School Of The Arts,ela,828,False,0.5589999999999999,0.711,27.692307692307693,414.0,12,10,0,0.0,4518.970694097043,0.3593812375249501
Cypress School Of The Arts,math,828,False,0.5589999999999999,0.711,27.692307692307693,414.0,12,10,0,0.0,4518.970694097043,0.24155310621242485
Cypress Village Elementary,ela,939,False,0.092,0.127,26.083333333333332,939.0,7,5,0,0,4872.906773415019,0.7617369727047146
Cypress Village Elementary,math,939,False,0.092,0.127,26.083333333333332,939.0,7,5,0,0,4872.906773415019,0.742007299270073
Cyril Spinelli Elementary,ela,290,False,0.662,0.772,16.76300578034682,290.0,15,11,0,0.0,4628.1374817599035,0.38935028248587567
Cyril Spinelli Elementary,math,290,False,0.662,0.772,16.76300578034682,290.0,15,11,0,0.0,4628.1374817599035,0.2385674157303371
Cyrus J. Morris Elementary,ela,468,False,0.19399999999999998,0.24,24.63157894736842,468.0,17,15,0,0.0,4678.75083840199,0.691936936936937
Cyrus J. Morris Elementary,math,468,False,0.19399999999999998,0.24,24.63157894736842,468.0,17,15,0,0.0,4678.75083840199,0.6923788546255507
D. D. Johnston Elementary,ela,394,False,0.759,0.86,23.176470588235293,394.0,18,18,0,0.0,5164.288405153978,0.37175355450236963
D. D. Johnston Elementary,math,394,False,0.759,0.86,23.176470588235293,394.0,18,18,0,0.0,5164.288405153978,0.2310714285714286
D. H. White Elementary,ela,372,False,0.49200000000000005,0.5710000000000001,19.57894736842105,332.1428571428571,11,9,0,0.0,3086.2699455155075,0.3282608695652174
D. H. White Elementary,math,372,False,0.49200000000000005,0.5710000000000001,19.57894736842105,332.1428571428571,11,9,0,0.0,3086.2699455155075,0.2610497237569061
D. J. Sedgwick Elementary,ela,644,False,0.033,0.04,21.466666666666665,322.0,9,7,0,0.0,5155.605035887691,0.7888590604026846
D. J. Sedgwick Elementary,math,644,False,0.033,0.04,21.466666666666665,322.0,9,7,0,0.0,5155.605035887691,0.831640127388535
D. W. Babcock Elementary,ela,398,False,0.8370000000000001,0.887,16.864406779661017,398.0,11,10,0,0.04773869346733668,5592.081640170847,0.24677500000000002
D. W. Babcock Elementary,math,398,False,0.8370000000000001,0.887,16.864406779661017,398.0,11,10,0,0.04773869346733668,5592.081640170847,0.24141414141414144
Dahlia Heights Elementary,ela,374,False,0.266,0.379,18.7,374.0,20,19,0,0,5587.211817288847,0.6499504950495051
Dahlia Heights Elementary,math,374,False,0.266,0.379,18.7,374.0,20,19,0,0,5587.211817288847,0.5035148514851485
Dailard Elementary,ela,552,False,0.16899999999999998,0.205,23.0,552.0,19,18,0,0.0,-5090.988202698735,0.7875206611570247
Dailard Elementary,math,552,False,0.16899999999999998,0.205,23.0,552.0,19,18,0,0.0,-5090.988202698735,0.7308884297520661
Dan Mini Elementary,ela,557,False,0.701,0.784,21.998420221169035,557.0,15,13,0,0.03411131059245961,5295.109922638438,0.29066666666666663
Dan Mini Elementary,math,557,False,0.701,0.784,21.998420221169035,557.0,15,13,0,0.03411131059245961,5295.109922638438,0.27121323529411767
Dan O. Root Elementary,ela,628,False,0.51,0.612,23.242042931162104,628.0,15,15,0,0.022292993630573247,4646.116072654729,0.37947916666666665
Dan O. Root Elementary,math,628,False,0.51,0.612,23.242042931162104,628.0,15,15,0,0.022292993630573247,4646.116072654729,0.3084895833333333
Dana,ela,820,False,0.302,0.391,23.5632183908046,205.0,16,14,0,0.0,-5090.988202698735,0.631412213740458
Dana,math,820,False,0.302,0.391,23.5632183908046,205.0,16,14,0,0.0,-5090.988202698735,0.49054637865311307
Dana Elementary,ela,584,False,0.51,0.6729999999999999,19.466666666666665,584.0,13,9,0,0.02054794520547945,5030.069209641253,0.40889053254437874
Dana Elementary,math,584,False,0.51,0.6729999999999999,19.466666666666665,584.0,13,9,0,0.02054794520547945,5030.069209641253,0.3112166172106825
Dana Gray Elementary,ela,411,False,0.589,0.718,17.869565217391305,411.0,10,8,0,0.029197080291970802,4770.668066184074,0.43173316708229426
Dana Gray Elementary,math,411,False,0.589,0.718,17.869565217391305,411.0,10,8,0,0.029197080291970802,4770.668066184074,0.3407980049875312
Danbrook Elementary,ela,656,False,0.851,0.9079999999999999,24.754716981132077,656.0,14,13,0,0,5363.325041694838,0.4710933333333333
Danbrook Elementary,math,656,False,0.851,0.9079999999999999,24.754716981132077,656.0,14,13,0,0,5363.325041694838,0.3897763157894737
Daniel N. Buchanan Elementary,ela,961,False,0.326,0.431,22.091954022988507,480.5,15,12,0,0.0,4512.3003093099705,0.5785876288659794
Daniel N. Buchanan Elementary,math,961,False,0.326,0.431,22.091954022988507,480.5,15,12,0,0.0,4512.3003093099705,0.5066082474226804
Daniel Phelan Elementary,ela,498,False,0.721,0.8140000000000001,24.116222760290558,498.0,16,14,0,0.0,4343.2460236414345,0.5480090497737556
Daniel Phelan Elementary,math,498,False,0.721,0.8140000000000001,24.116222760290558,498.0,16,14,0,0.0,4343.2460236414345,0.46888636363636366
Daniel Webster,ela,467,False,0.501,0.61,19.06122448979592,467.0,22,20,0,0.0,4899.212499459218,0.5219058295964126
Daniel Webster,math,467,False,0.501,0.61,19.06122448979592,467.0,22,20,0,0.0,4899.212499459218,0.42165158371040723
Daniel Webster Elementary,ela,478,False,0.47200000000000003,0.635,23.9,478.0,10,8,0,0.0,4676.747584419223,0.4414979757085021
Daniel Webster Elementary,math,478,False,0.47200000000000003,0.635,23.9,478.0,10,8,0,0.0,4676.747584419223,0.3192741935483871
Danube Avenue Elementary,ela,444,False,0.514,0.706,17.76,444.0,18,17,0,0,5587.211817288847,0.4093781094527363
Danube Avenue Elementary,math,444,False,0.514,0.706,17.76,444.0,18,17,0,0,5587.211817288847,0.28975247524752473
Dapplegray Elementary,ela,599,False,0.037000000000000005,0.039,23.96,599.0,17,14,0,0.0,4916.126854509087,0.8316053511705687
Dapplegray Elementary,math,599,False,0.037000000000000005,0.039,23.96,599.0,17,14,0,0.0,4916.126854509087,0.7693478260869566
Darby Avenue Charter,ela,511,True,0.285,0.385,21.291666666666668,511.0,15,14,0,0.0,5587.211817288847,0.5984285714285714
Darby Avenue Charter,math,511,True,0.285,0.385,21.291666666666668,511.0,15,14,0,0.0,5587.211817288847,0.5275102880658437
Date Elementary,ela,742,False,0.841,0.925,23.78205128205128,371.0,15,14,0,0.03234501347708895,5697.605208042951,0.2390226628895184
Date Elementary,math,742,False,0.841,0.925,23.78205128205128,371.0,15,14,0,0.03234501347708895,5697.605208042951,0.14997191011235955
Daves Avenue Elementary,ela,584,False,0.009000000000000001,0.01,22.375478927203066,584.0,11,8,0,0.0,6052.065916041976,0.769179810725552
Daves Avenue Elementary,math,584,False,0.009000000000000001,0.01,22.375478927203066,584.0,11,8,0,0.0,6052.065916041976,0.7714779874213837
David L. Greenberg Elementary,ela,586,False,0.755,0.953,21.332362577357117,293.0,16,14,0,0.06313993174061433,5637.446769398318,0.2575709219858156
David L. Greenberg Elementary,math,586,False,0.755,0.953,21.332362577357117,293.0,16,14,0,0.06313993174061433,5637.446769398318,0.13079422382671482
David Lubin Elementary,ela,550,False,0.433,0.525,21.73913043478261,550.0,18,18,0,0.0,5210.598629677855,0.5917912772585671
David Lubin Elementary,math,550,False,0.433,0.525,21.73913043478261,550.0,18,18,0,0.0,5210.598629677855,0.5095171339563863
David Reese Elementary,ela,916,False,0.8029999999999999,0.907,19.00414937759336,458.0,14,13,0,0.0,5407.608171969354,0.35161646586345385
David Reese Elementary,math,916,False,0.8029999999999999,0.907,19.00414937759336,458.0,14,13,0,0.0,5407.608171969354,0.20962925851703407
David W. Long Elementary,ela,830,False,0.203,0.26899999999999996,20.75,830.0,11,9,0,0.0,5125.767913601616,0.5914089775561098
David W. Long Elementary,math,830,False,0.203,0.26899999999999996,20.75,830.0,11,9,0,0.0,5125.767913601616,0.5892059553349875
Davidson Elementary,ela,490,False,0.812,0.937,24.5,245.0,16,15,0,0.061224489795918366,5931.2610631671805,0.19083333333333335
Davidson Elementary,math,490,False,0.812,0.937,24.5,245.0,16,15,0,0.061224489795918366,5931.2610631671805,0.13351910828025476
Davis Elementary,ela,348,False,0.741,0.7929999999999999,18.15336463223787,174.0,11,9,0,0.13218390804597702,5364.942499424249,0.3269417475728156
Davis Elementary,math,348,False,0.741,0.7929999999999999,18.15336463223787,174.0,11,9,0,0.13218390804597702,5364.942499424249,0.17144607843137255
Dayton Elementary,ela,507,False,0.489,0.616,18.303249097472925,507.0,14,12,0,0.0,4765.019888006691,0.41316
Dayton Elementary,math,507,False,0.489,0.616,18.303249097472925,507.0,14,12,0,0.0,4765.019888006691,0.36924
Dayton Heights Elementary,ela,542,False,0.823,0.9229999999999999,17.483870967741936,542.0,18,17,0,0,5587.211817288847,0.4484221311475409
Dayton Heights Elementary,math,542,False,0.823,0.9229999999999999,17.483870967741936,542.0,18,17,0,0,5587.211817288847,0.31888
De Anza Elementary,ela,621,False,0.653,0.813,21.413793103448278,310.5,14,11,0,0.030595813204508857,4812.352567396415,0.3381725888324873
